report_date,incident number,incident name,start date,incident type,county,latitude,longitude,area,area measurement
9/10/2017,839_16087,Big Elk,9/8/2017,WF,16087,45.85,-106.32833329999998,75.0,ACRES
10/20/2017,955_16049,White Bird Ridge,10/17/2017,WF,16049,45.82307,-116.2639,75.0,ACRES
10/25/2017,1057_4023,Hammond,10/24/2017,WF,4023,31.69417,-110.6082,75.0,ACRES
4/8/2017,1510_48237,Pursley,4/7/2017,WF,48237,33.314666700000004,-98.2573333,75.0,ACRES
5/13/2017,1511_48353,Lake Trammell,5/11/2017,WF,48353,32.3501833,-100.4484667,75.0,ACRES
2/12/2017,4016_48287,419,2/11/2017,WF,48287,30.4939333,-97.03965,75.0,ACRES
7/12/2017,4026_48177,Thousand Oaks,7/10/2017,WF,48177,29.5363333,-97.5233333,75.0,ACRES
3/26/2017,4917_6025,Highline,3/25/2017,WF,6025,33.13472,-115.3551,75.0,ACRES
8/1/2017,11651_6071,Mile,7/31/2017,WF,6071,34.215379999999996,-117.285,75.0,ACRES
7/20/2017,700456_30065,Mary Coulee,7/19/2017,WF,30065,46.43295,-108.0401,75.0,ACRES
7/12/2017,17154_56025,387,7/11/2017,WF,56025,43.47532,-106.204,74.6,ACRES
7/28/2017,299_30079,South,7/27/2017,WF,30079,47.046859999999995,-105.97399999999999,74.3,ACRES
3/22/2017,121_8013,Sunshine,3/19/2017,WF,8013,40.02134,-105.2922,74.0,ACRES
12/12/2017,1276_40015,Twin Horse,12/10/2017,WF,40015,35.06575,-98.6019,74.0,ACRES
11/28/2017,20055_28111,Tears,11/27/2017,WF,28111,30.990555600000004,-89.0858333,74.0,ACRES
9/16/2017,1033_48045,Cobb,9/15/2017,WF,48045,34.385999999999996,-101.2249,73.0,ACRES
12/3/2017,1216_40001,School,12/2/2017,WF,40001,35.72522,-94.57611,72.44,ACRES
7/3/2017,181_56025,Butler,7/2/2017,WF,56025,42.95189,-107.43700000000001,72.4,ACRES
9/3/2017,568_56003,Douglas Draw,9/2/2017,WF,56003,44.52779,-107.7894,72.3,ACRES
6/10/2017,64_30087,Horse Creek,6/9/2017,WF,30087,46.36615,-106.9641,72.0,ACRES
6/27/2017,191_41035,Mill Creek,6/26/2017,WF,41035,42.54805,-121.2082,72.0,ACRES
10/4/2017,876_33009,Dilly,10/3/2017,WF,33009,44.040933,-71.78313299999999,72.0,ACRES
6/6/2017,2980_6035,River,6/4/2017,WF,6035,40.040833299999996,-120.11083329999998,72.0,ACRES
10/10/2017,26279_6057,Mccourtney,10/9/2017,WF,6057,39.20667,-121.07583000000001,72.0,ACRES
4/18/2017,170173_31171,North Dismal Ca,4/17/2017,WF,31171,41.79398,-100.5582,72.0,ACRES
8/25/2017,363_16071,Stone Spring,8/24/2017,WF,16071,42.05093,-112.9992,71.6,ACRES
8/11/2017,595_41033,Bigelow,8/10/2017,WF,41033,42.10387,-123.3169,71.1,ACRES
10/18/2017,180_30047,Irvine Flats,10/17/2017,WF,30047,47.6852778,-113.7577778,71.0,ACRES
12/12/2017,440_29181,Marlboro,12/11/2017,WF,29181,36.78672,-90.9362,70.9,ACRES
7/18/2017,234_53005,Bateman Command,7/17/2017,WF,53005,46.24053,-119.2269,70.4,ACRES
8/19/2017,17298_56005,Barlow,8/18/2017,WF,56005,44.146,-105.8745,70.2,ACRES
2/12/2017,3012_48231,The Wind,2/11/2017,WF,48231,33.0235,-96.0953333,70.1,ACRES
10/1/2017,9_48071,Wf Teal Slough Sw,9/30/2017,WF,48071,29.583611100000002,-94.5333333,70.0,ACRES
7/28/2017,257_30027,Hay Bale,7/26/2017,WF,30027,47.340333,-108.828717,70.0,ACRES
7/26/2017,267_16031,Antelope Valley,7/25/2017,WF,16031,42.407,-114.2486,70.0,ACRES
7/24/2017,276_41035,Fish,7/23/2017,WF,41035,42.27661,-120.927,70.0,ACRES
7/18/2017,279_35025,Braided  Cave,7/17/2017,WF,35025,42.1411111,-118.6297222,70.0,ACRES
8/13/2017,597_41037,Hope Mountain,8/11/2017,WF,41037,47.3766667,-121.0186111,70.0,ACRES
10/26/2017,1058_4023,Paloma,10/25/2017,WF,4023,31.40653,-110.5364,70.0,ACRES
8/12/2017,5086_30073,Crucifixion,8/11/2017,WF,30073,48.17,-113.0945,70.0,ACRES
8/18/2017,7323_49037,Walker Road,8/17/2017,WF,49037,37.745020000000004,-109.1577,70.0,ACRES
2/18/2017,17028_56015,Taubert,2/17/2017,WF,56015,42.206,-104.5088,70.0,ACRES
4/11/2017,17036_12021,Newriver,4/10/2017,WF,12021,25.80515,-81.24450999999999,70.0,ACRES
1/23/2017,110067_12017,Ash White,1/22/2017,WF,12017,28.934166700000002,-82.5733333,70.0,ACRES
2/19/2017,170026_51021,Warden Station,2/18/2017,WF,51021,37.0377778,-81.4494444,70.0,ACRES
12/16/2017,170258_26085,Barren Plains Piles,12/15/2017,WF,26085,43.85212,-85.83084000000001,70.0,ACRES
8/31/2017,20290_32049,Jones,8/29/2017,WF,32049,41.465759999999996,-120.3214,69.9,ACRES
6/21/2017,39_41045,Clark Canyon,6/20/2017,WF,41045,43.748090000000005,-118.0003,69.5,ACRES
9/9/2017,246_16023,Black Cap,9/6/2017,WF,16023,43.51988,-113.6237,69.5,ACRES
6/28/2017,344_16039,Beacon,6/27/2017,WF,16039,43.25899999999999,-115.7877,69.0,ACRES
7/17/2017,571_49003,Board Ranch,7/16/2017,WF,49003,41.775366999999996,-113.304533,69.0,ACRES
11/26/2017,6242_48037,6242,11/24/2017,WF,48037,33.3837722,-94.66261390000001,69.0,ACRES
7/22/2017,539_16015,Wapiti,7/20/2017,WF,16015,44.163611100000004,-115.21472220000001,68.0,ACRES
12/15/2017,1535_48083,456,12/14/2017,WF,48083,31.92985,-99.6576,68.0,ACRES
10/18/2017,20351_32015,Wood,10/16/2017,WF,32015,40.04035,-117.1882,68.0,ACRES
5/17/2017,160460_12055,Daffodil,5/16/2017,WF,12055,27.296940000000003,-81.42472,68.0,ACRES
7/9/2017,6008_30115,Rogers Mountain,7/8/2017,WF,30115,35.1697222,-85.6008333,67.5,ACRES
8/1/2017,168_41045,Mahogany Gap,7/31/2017,WF,41045,43.11864,-117.1098,67.0,ACRES
4/3/2017,190_4013,Rocky Point,4/2/2017,WF,4013,33.024879999999996,-113.1034,67.0,ACRES
7/13/2017,411_49017,Hillsdale,7/10/2017,WF,49017,37.70693,-112.3668,67.0,ACRES
6/7/2017,488_4023,Mustang 2,6/6/2017,WF,4023,31.6823,-110.5169,67.0,ACRES
9/8/2017,695_49001,Mineral,9/7/2017,WF,49001,38.55012,-112.7781,67.0,ACRES
6/7/2017,30193_6003,Payne,6/6/2017,WF,6003,38.80705,-119.759,67.0,ACRES
1/9/2017,201_4019,Empire,1/8/2017,WF,4019,31.780540000000002,-110.6341,66.5,ACRES
7/15/2017,17169_56009,Red Rocks Draw,7/14/2017,WF,56009,43.47654,-105.8584,66.5,ACRES
11/1/2017,170925_31045,Lufkin Ca,10/31/2017,WF,31045,42.76619,-103.2401,66.33,ACRES
10/26/2017,8086_48373,8086,10/24/2017,WF,48373,30.895233299999997,-95.0496,66.3,ACRES
7/21/2017,621_49003,Curlew,7/20/2017,WF,49003,41.904270000000004,-112.9894,66.0,ACRES
2/5/2017,1190_12073,Patriot,2/4/2017,WF,12073,30.40431,-84.38628,66.0,ACRES
6/29/2017,90_30079,Big Sheep,6/28/2017,WF,30079,47.05431,-105.8912,65.5,ACRES
6/9/2017,76_16063,Transfer,6/8/2017,WF,16063,42.957440000000005,-114.4141,65.0,ACRES
5/28/2017,134_49053,Mm 4 Sr 17,5/27/2017,WF,49053,37.27162,-113.2962,65.0,ACRES
7/24/2017,213_30027,Hershberger,7/22/2017,WF,30027,47.453133,-109.936333,65.0,ACRES
8/26/2017,216_16071,Oneida County Assist 3,8/25/2017,WF,16071,42.248540000000006,-112.2786,65.0,ACRES
11/2/2017,273_41001,Hunt Mountain,11/1/2017,WF,41001,44.86954,-118.0238,65.0,ACRES
12/12/2017,1268_40137,Cox'S Store 5,12/11/2017,WF,40137,34.594,-98.13892,65.0,ACRES
4/2/2017,2307_4003,Vineyard,4/1/2017,WF,4003,31.84197,-109.1047,65.0,ACRES
2/1/2017,3806_28219,Mantee Rd,1/31/2017,WF,28219,33.4430556,-102.4980556,65.0,ACRES
10/27/2017,7151_48213,7151,10/25/2017,WF,48213,32.33855,-95.7052,65.0,ACRES
10/31/2017,20358_32015,Red 2,10/30/2017,WF,32015,39.88385,-117.4221,65.0,ACRES
8/23/2017,30609_32031,Argosy,8/22/2017,WF,32031,39.839,-119.9178,65.0,ACRES
9/12/2017,170832_46047,Wilcox,9/11/2017,WF,46047,43.09162,-103.1714,65.0,ACRES
8/17/2017,413_30011,Trail Creek,8/16/2017,WF,30011,46.10178,-104.9162,64.0,ACRES
7/28/2017,798_6035,West,7/27/2017,WF,6035,41.162729999999996,-120.3527,64.0,ACRES
2/10/2017,1001_48129,O'Brien Ranch,2/9/2017,WF,48129,34.9769333,-100.7665833,64.0,ACRES
12/15/2017,6292_48365,6292,12/12/2017,WF,48365,32.3781167,-94.086,64.0,ACRES
8/9/2017,7097_41025,Desert Meadow,8/8/2017,WF,41025,42.69846,-118.7821,63.3,ACRES
11/26/2017,138_47019,Hogum Hollow,11/25/2017,WF,47019,36.188056,-82.110833,63.0,ACRES
2/18/2017,4009_28057,Stevens Cemetary Rd,2/17/2017,WF,28057,34.3802778,-88.45361109999999,63.0,ACRES
2/27/2017,79_4023,Saddle Mt,2/24/2017,WF,4023,31.49093,-110.661,62.8,ACRES
2/1/2017,3003_48363,Pk Ranch,1/29/2017,WF,48363,32.89805,-98.4236167,62.8,ACRES
3/25/2017,281_29093,Airport,3/24/2017,WF,29093,37.724909999999994,-91.12259,62.2,ACRES
11/28/2017,382_29149,Kelly Hollow,11/27/2017,WF,29149,36.82042,-91.21694000000001,62.06,ACRES
9/3/2017,158_30089,Cotton Wood,9/2/2017,WF,30089,47.5033333,-114.66611110000001,62.0,ACRES
4/15/2017,235_4021,Queen,4/14/2017,WF,4021,33.29866,-111.2648,62.0,ACRES
7/9/2017,442_16039,Berry,7/8/2017,WF,16039,42.976290000000006,-115.5282,62.0,ACRES
9/11/2017,1144_41031,Box Car  1144 Od,9/10/2017,WF,41031,44.57077,-120.7135,62.0,ACRES
4/10/2017,170043_26131,Mill Town,4/8/2017,WF,26131,46.45176,-89.01387,62.0,ACRES
11/22/2017,1097_40021,Kingfisher,11/21/2017,WF,40021,36.09938,-95.01965,61.7,ACRES
3/24/2017,685_40031,Cowboy Church,3/23/2017,WF,40031,34.82612,-98.39478000000001,61.0,ACRES
10/10/2017,3060_6079,Pozo,10/9/2017,WF,6079,35.286640000000006,-120.4144,61.0,ACRES
12/13/2017,6293_48037,6293,12/12/2017,WF,48037,33.6143167,-94.72875,61.0,ACRES
3/2/2017,1417_4003,Kings,2/27/2017,WF,4003,31.380090000000003,-110.1964,60.62,ACRES
2/13/2017,7052_48225,7052,2/11/2017,WF,48225,31.263583299999997,-95.1664833,60.5,ACRES
6/5/2017,61_16073,Winter Camp,6/4/2017,WF,16073,42.58108,-115.4837,60.0,ACRES
6/10/2017,80_8081,Temple,6/9/2017,WF,8081,40.440090000000005,-107.9649,60.0,ACRES
6/20/2017,1118_16001,Otr 139,6/19/2017,WF,16001,43.26661,-116.178,60.0,ACRES
11/25/2017,1140_8067,1140,11/24/2017,WF,8067,37.55041,-107.8175,60.0,ACRES
8/31/2017,1204_6049,Pothole,8/30/2017,WF,6049,41.7988,-120.9234,60.0,ACRES
7/15/2017,1205_16001,Otr 208,7/14/2017,WF,16001,43.19149,-116.0258,60.0,ACRES
6/21/2017,4024_48031,Towhead Valley Road,6/20/2017,WF,48031,30.29555,-98.46555,60.0,ACRES
6/30/2017,5093_30089,Clear Creek,6/28/2017,WF,30089,47.61278,-115.44083,60.0,ACRES
4/17/2017,5970_6029,Backus,4/16/2017,WF,6029,34.96784,-118.1862,60.0,ACRES
3/21/2017,7087_48419,7087,3/20/2017,WF,48419,31.7727167,-94.1326833,60.0,ACRES
8/27/2017,17341_56005,June Draw,8/26/2017,WF,56005,44.53945,-105.5087,60.0,ACRES
4/2/2017,201702_45025,Csnwr 0614,4/1/2017,WF,45025,34.6025,-80.2391667,60.0,ACRES
1/8/2017,11_4019,Reddington Pass,1/7/2017,WF,4019,32.29128,-110.6308,59.6,ACRES
10/2/2017,327_29213,Caney Sets,10/1/2017,WF,29213,36.694417,-92.77646700000001,59.0,ACRES
8/11/2017,372_41019,Dl Oak Nob,8/10/2017,WF,41019,43.29,-122.5178,59.0,ACRES
4/29/2017,3108_4013,Castle,4/28/2017,WF,4013,33.85674,-112.5868,58.5,ACRES
7/9/2017,700333_30009,Bowler,7/8/2017,WF,30009,45.13505,-108.6577,58.5,ACRES
1/12/2017,2_35015,285,1/11/2017,WF,35015,32.61874,-104.4133,58.2,ACRES
4/21/2017,481_8003,Bald Dune,4/20/2017,WF,8003,37.71495,-105.5439,58.2,ACRES
7/14/2017,213_53017,Spanish Castle,7/13/2017,WF,53017,47.25678,-120.0857,58.0,ACRES
6/29/2017,370_16001,Cinder,6/28/2017,WF,16001,43.2293,-115.9909,58.0,ACRES
9/14/2017,1230_6033,Slide,9/12/2017,WF,6033,39.4255,-123.0169,58.0,ACRES
8/22/2017,1272_6049,Toll,8/20/2017,WF,6049,46.3152778,-114.96722220000001,58.0,ACRES
9/15/2017,170852_31045,Red Fern,9/14/2017,WF,31045,42.8128,-102.835,58.0,ACRES
7/11/2017,700407_30003,Bighorn 407,7/10/2017,WF,30003,45.61249,-107.5759,58.0,ACRES
6/3/2017,42_30033,Cap Rock,6/2/2017,WF,30033,47.49021,-107.6618,57.9,ACRES
6/21/2017,69_30075,Sartin,6/20/2017,WF,30075,45.72802,-106.0083,57.5,ACRES
9/2/2017,478_35053,Labor Day,9/1/2017,WF,35053,34.41749,-106.7919,57.5,ACRES
8/16/2017,611_16069,Iron,8/15/2017,WF,16069,46.27691,-116.823,57.0,ACRES
6/25/2017,5090_4003,Turkey,6/24/2017,WF,4003,31.8684,-109.3947,56.9,ACRES
12/12/2017,1269_40133,Jackpots,12/10/2017,WF,40133,34.93261,-96.72721,56.66,ACRES
5/28/2017,142_16039,Nickle,5/27/2017,WF,16039,43.041579999999996,-115.9373,56.0,ACRES
8/10/2017,313_41019,Tl Buckskin 313,8/9/2017,WF,41019,43.0565,-122.6045,56.0,ACRES
6/9/2017,375_4001,Lofer,6/8/2017,WF,4001,33.74811,-109.7157,56.0,ACRES
8/31/2017,941_49011,Bountiful,8/29/2017,WF,49011,40.834166700000004,-111.86055559999998,56.0,ACRES
1/27/2017,4003_48177,Pipeline,1/25/2017,WF,48177,29.29845,-97.4108333,56.0,ACRES
10/29/2017,7153_48225,7153,10/27/2017,WF,48225,31.5608333,-95.4277833,56.0,ACRES
2/8/2017,8024_48373,8024,2/7/2017,WF,48373,30.9085333,-94.9440167,56.0,ACRES
6/20/2017,10072_32015,Rock Creek,6/19/2017,WF,32015,40.797433000000005,-116.6154,56.0,ACRES
7/26/2017,278_30011,Big Sage,7/25/2017,WF,30011,45.957570000000004,-104.3245,55.9,ACRES
2/9/2017,51702_13069,Floyd Vickers Road Fire,2/7/2017,WF,13069,31.435555600000004,-82.9780556,55.3,ACRES
2/6/2017,13_28129,Super Bowl Sunday Fire,2/5/2017,WF,28129,32.05778,-89.67556,55.0,ACRES
6/10/2017,79_8081,Cross,6/9/2017,WF,8081,40.54352,-108.5385,55.0,ACRES
8/5/2017,306_16053,Blue Lakes,8/4/2017,WF,16053,42.61777,-114.4725,55.0,ACRES
8/13/2017,444_41019,Dl Mud,8/12/2017,WF,41019,43.190940000000005,-122.5074,55.0,ACRES
9/9/2017,841_16049,Rough Creek,9/8/2017,WF,16049,45.40283,-116.1979,55.0,ACRES
8/28/2017,927_49049,Pelican Point,8/27/2017,WF,49049,40.2341,-111.8705,55.0,ACRES
6/26/2017,5113_4019,Costa One,6/25/2017,WF,4019,31.733829999999998,-110.5618,55.0,ACRES
7/21/2017,17111_30081,Dominic Butte,7/19/2017,WF,30081,46.322333,-113.923833,55.0,ACRES
7/1/2017,191819_6049,Stokes Ic,6/29/2017,WF,6049,45.99,-114.7486111,55.0,ACRES
7/1/2017,191835_6027,Topanga Ic,6/29/2017,WF,6027,33.716666700000005,-80.45,55.0,ACRES
6/30/2017,191835_6037,Topanga,6/29/2017,WF,6037,34.039989500000004,-118.57945249999999,55.0,ACRES
7/21/2017,700516_30003,Bighorn 516,7/20/2017,WF,30003,45.52005,-107.8368,55.0,ACRES
7/7/2017,152_35045,Huerfano 3,7/6/2017,WF,35045,36.5072222,-108.02972220000001,54.0,ACRES
8/26/2017,526_56029,Elkhorn,8/25/2017,WF,56029,44.27215,-108.927,54.0,ACRES
5/28/2017,608_4013,Woods,5/27/2017,WF,4013,33.72691,-111.5034,54.0,ACRES
6/28/2017,950_4009,Bodet,6/27/2017,WF,4009,33.58595,-109.5038,54.0,ACRES
9/10/2017,1715_56039,Wilson Canyon,9/9/2017,WF,56039,43.42138,-110.7735,54.0,ACRES
8/30/2017,1755_6093,Bradley,8/29/2017,WF,6093,41.224740000000004,-122.2826,54.0,ACRES
8/14/2017,200810_49043,Browns Canyon,8/13/2017,WF,49043,40.73684,-111.3783,54.0,ACRES
2/25/2017,1356_4019,Cell,2/24/2017,WF,4019,31.800159999999998,-110.8354,53.7,ACRES
8/24/2017,877_49045,Indian Mountain,8/23/2017,WF,49045,40.3963,-112.4282,53.5,ACRES
8/28/2017,722_16049,Lonesome,8/27/2017,WF,16049,45.9133333,-114.41555559999999,53.0,ACRES
1/25/2017,1502_48503,Daniels,1/24/2017,WF,48503,33.3815,-98.5491667,53.0,ACRES
8/30/2017,40212_32033,Eightmile,8/29/2017,WF,32033,39.971367,-114.080417,53.0,ACRES
7/25/2017,218382_6037,Rodeo,7/23/2017,WF,6037,34.127281200000006,-117.7506867,53.0,ACRES
7/24/2017,117_16071,Jensen,7/23/2017,WF,16071,42.13006,-112.4664,52.8,ACRES
1/31/2017,4008_48287,Country Club,1/30/2017,WF,48287,30.14305,-96.8466667,52.6,ACRES
11/22/2017,1101_40001,Muskrat,11/21/2017,WF,40001,35.7355,-94.54798000000001,52.15,ACRES
7/20/2017,533_16001,Mm15 Hwy21,7/19/2017,WF,16001,43.57827,-116.0091,52.0,ACRES
11/12/2017,3031_48231,Jlt,11/11/2017,WF,48231,33.1904667,-96.0403333,52.0,ACRES
1/25/2017,170004_40083,Meadow Rock,1/24/2017,WF,40083,35.7613889,-97.47138890000001,52.0,ACRES
12/16/2017,1327_40107,Blowout 3,12/15/2017,WF,40107,35.38128,-96.11261,51.6,ACRES
8/30/2017,10443_32007,Twin Buttes,8/29/2017,WF,32007,41.2795,-115.35066699999999,51.55,ACRES
7/10/2017,20142_32013,Stone House,7/9/2017,WF,32013,41.9295,-118.2966,51.28,ACRES
9/15/2017,5616_6035,Dry Valley,9/13/2017,WF,6035,39.968611100000004,-120.00972220000001,51.25,ACRES
10/11/2017,1556_6049,Davis,10/10/2017,WF,6049,41.74982,-120.3753,51.1,ACRES
4/3/2017,145_45037,Midnight,4/2/2017,WF,45037,33.88328,-82.14178000000001,51.0,ACRES
7/16/2017,492_16045,Little G,7/15/2017,WF,16045,43.85138,-116.4037,51.0,ACRES
8/31/2017,851_16045,Sweet,8/30/2017,WF,16045,43.95941,-116.2914,51.0,ACRES
7/30/2017,4536_48339,4536,7/29/2017,WF,48339,30.5257167,-95.79475,51.0,ACRES
3/25/2017,6114_48343,6114,3/23/2017,WF,48343,33.0987,-94.6791,51.0,ACRES
12/12/2017,6285_48277,6285,12/11/2017,WF,48277,33.64565,-95.66645,51.0,ACRES
2/1/2017,7038_48213,7038,1/31/2017,WF,48213,32.31045,-95.9542667,51.0,ACRES
3/10/2017,170041_51009,Cedar Creek,3/9/2017,WF,51009,37.59745,-79.3141,51.0,ACRES
9/4/2017,170796_46103,Duhamel Ca,9/3/2017,WF,46103,44.43036,-102.2472,51.0,ACRES
9/13/2017,170846_31165,Pasture 16,9/12/2017,WF,31165,42.92326,-103.7,51.0,ACRES
7/29/2017,692_49045,Pine Canyon,7/28/2017,WF,49045,40.56577,-112.2793,50.1,ACRES
6/13/2017,1_48039,Fire Hall Fire 1,6/12/2017,WF,48039,29.0902778,-95.2886111,50.0,ACRES
4/5/2017,173_4019,Molino,4/4/2017,WF,4019,32.340559999999996,-110.6912,50.0,ACRES
7/15/2017,217_53025,Beverly,7/14/2017,WF,53025,46.840270000000004,-119.9373,50.0,ACRES
6/8/2017,217_49035,Salt Lake City Assist,6/7/2017,WF,49035,40.76164,-111.9758,50.0,ACRES
5/3/2017,255_4009,Midway,5/2/2017,WF,4009,33.20597,-110.0273,50.0,ACRES
7/24/2017,271_53071,Dodd,7/23/2017,WF,53071,46.12064,-118.9151,50.0,ACRES
10/20/2017,343_30013,Hardy Creek Ma,10/19/2017,WF,30013,47.16704,-111.8351,50.0,ACRES
6/24/2017,346_35015,13Th St,6/22/2017,WF,35015,32.78841,-104.4126,50.0,ACRES
3/20/2017,350_20085,Antler,3/19/2017,WF,20085,39.295014,-95.793578,50.0,ACRES
8/5/2017,362_30079,Conns - Prairie,8/4/2017,WF,30079,46.76826,-105.3473,50.0,ACRES
7/24/2017,371_41093,Blanket Creek,7/23/2017,WF,41093,41.701944399999995,-123.5075,50.0,ACRES
7/17/2017,458_49053,Broad Hollow,7/16/2017,WF,49053,37.08291,-112.9134,50.0,ACRES
7/6/2017,469_30109,Miske - Wibaux,7/5/2017,WF,30109,46.86245,-104.1428,50.0,ACRES
7/23/2017,544_16001,Ota Assist 1,7/22/2017,WF,16001,43.32566,-116.1492,50.0,ACRES
8/17/2017,629_16081,Dodge,8/16/2017,WF,16081,40.3442,-108.1171,50.0,ACRES
10/18/2017,878_30029,South Lost Prairie,10/17/2017,WF,30029,48.07394,-114.8354,50.0,ACRES
11/16/2017,1075_40103,Hwy 156,11/15/2017,WF,40103,36.57383,-97.14243,50.0,ACRES
7/16/2017,1217_16001,Otr 218,7/15/2017,WF,16001,43.24435,-116.0368,50.0,ACRES
8/15/2017,1526_4005,Middle,8/14/2017,WF,4005,34.606359999999995,-111.0887,50.0,ACRES
11/22/2017,1533_48083,283 Cow Creek,11/21/2017,WF,48083,31.9618167,-99.4081,50.0,ACRES
8/8/2017,3025_48363,Set Ranch,8/7/2017,WF,48363,32.8255,-98.5166667,50.0,ACRES
1/31/2017,4007_48177,Dubose,1/30/2017,WF,48177,29.7242667,-97.3920667,50.0,ACRES
2/12/2017,4015_48149,Boulton Creek,2/11/2017,WF,48149,29.81165,-97.0144167,50.0,ACRES
5/28/2017,4043_4025,Joes Hill,5/27/2017,WF,4025,34.08289,-112.1133,50.0,ACRES
3/4/2017,4185_28086,Argile Smith Rd,3/3/2017,WF,28086,25.7661111,-80.41722220000001,50.0,ACRES
6/9/2017,4487_4003,Cowboy,6/8/2017,WF,4003,32.297979999999995,-109.5497,50.0,ACRES
10/18/2017,4552_6203,Wilson,10/17/2017,WF,6203,37.438888899999995,-84.2547222,50.0,ACRES
1/23/2017,5003_48249,Fair,1/22/2017,WF,48249,27.7381833,-98.08295,50.0,ACRES
3/4/2017,6094_48277,6094,3/3/2017,WF,48277,33.7263,-95.7625833,50.0,ACRES
9/13/2017,6862_6081,Skeggs,9/11/2017,WF,6081,37.413000000000004,-122.29416670000002,50.0,ACRES
3/4/2017,7084_48455,7084,3/3/2017,WF,48455,30.99115,-95.3608667,50.0,ACRES
9/7/2017,7368_49015,Dilly Canyon,9/5/2017,WF,49015,39.4133333,-110.1386111,50.0,ACRES
7/28/2017,17231_56005,Adon Road,7/27/2017,WF,56005,44.49602,-105.2278,50.0,ACRES
12/6/2017,17317_6071,Meyers,12/5/2017,WF,6071,34.216666700000005,-117.3772222,50.0,ACRES
4/9/2017,20037_28111,Range 12,4/8/2017,WF,28111,31.08628,-89.09722,50.0,ACRES
6/2/2017,30178_32001,Fairview,6/1/2017,WF,32001,39.227579999999996,-118.1879,50.0,ACRES
7/25/2017,30422_32031,Dixie,7/24/2017,WF,32031,39.82025,-119.936,50.0,ACRES
7/23/2017,40132_32017,North Pahroc,7/22/2017,WF,32017,37.653133000000004,-114.994417,50.0,ACRES
7/20/2017,100225_49047,Pariette,7/19/2017,WF,49047,40.05812,-109.8282,50.0,ACRES
7/2/2017,170062_54019,Seneca,7/1/2017,WF,54019,32.898611100000004,-80.04138890000002,50.0,ACRES
8/3/2017,170625_46055,Scofield Ca,8/2/2017,WF,46055,44.03259,-101.5502,50.0,ACRES
8/18/2017,170722_46033,Pass Creek,8/17/2017,WF,46033,43.571490000000004,-103.9208,50.0,ACRES
7/4/2017,700263_30009,Mm14,7/3/2017,WF,30009,45.135459999999995,-108.7732,50.0,ACRES
7/15/2017,201_30033,Sand Arroyo,7/14/2017,WF,30033,47.8163,-106.2948,49.8,ACRES
7/25/2017,20203_32027,Majuba,7/24/2017,WF,32027,40.666267,-118.52168300000001,49.69,ACRES
9/19/2017,30759_32031,Woodchuck,9/18/2017,WF,32031,39.49646,-119.8908,49.6,ACRES
7/13/2017,10780_6195,Hidden,7/12/2017,WF,6195,37.513611100000006,-82.1475,49.5,ACRES
5/8/2017,103_35003,Largo,5/7/2017,WF,35003,34.075390000000006,-108.4656,49.0,ACRES
8/2/2017,293_16067,Norland,8/1/2017,WF,16067,42.838609999999996,-113.7045,49.0,ACRES
7/10/2017,479_49045,Big Creek,7/9/2017,WF,49045,40.476409999999994,-112.7102,49.0,ACRES
3/21/2017,630_40089,Glover,3/20/2017,WF,40089,34.2219,-94.88114,49.0,ACRES
7/14/2017,695_4001,R-71,7/13/2017,WF,4001,33.767340000000004,-109.6968,49.0,ACRES
12/15/2017,1311_40133,One Truck,12/13/2017,WF,40133,35.32244,-96.74854,48.7,ACRES
2/6/2017,41_29067,Hidden Valley,2/5/2017,WF,29067,36.916667,-92.223167,48.5,ACRES
9/12/2017,591_30075,Dutch,9/11/2017,WF,30075,45.14105,-105.8457,48.5,ACRES
3/5/2017,222_29179,Little Brushy Creek,3/4/2017,WF,29179,37.56528,-90.95786,48.4,ACRES
8/2/2017,94_53057,Burnout Road,8/1/2017,WF,53057,48.64216,-122.4583,48.0,ACRES
3/17/2017,324_20085,Leasee,3/16/2017,WF,20085,39.38354,-95.87744,48.0,ACRES
8/31/2017,766_16049,Dewey Two,8/30/2017,WF,16049,45.99089,-115.975,48.0,ACRES
8/26/2017,790_16039,Mm107 I84,8/25/2017,WF,16039,42.97112,-115.52799999999999,48.0,ACRES
2/27/2017,4129_28029,Donegal Rd,2/26/2017,WF,28029,31.925555600000003,-90.23638890000001,48.0,ACRES
3/5/2017,170001_28159,Antioch,3/4/2017,WF,28159,33.2022222,-88.8661111,48.0,ACRES
8/12/2017,695_41049,Freezeout,8/11/2017,WF,41049,45.25998,-119.2735,47.67,ACRES
3/6/2017,42_17181,Godwin,3/5/2017,WF,17181,37.58704,-89.42376,47.1,ACRES
8/24/2017,201_16071,Border,8/23/2017,WF,16071,42.00328,-112.3635,47.0,ACRES
7/20/2017,205_30069,Chain Buttes,7/19/2017,WF,30069,47.364333,-108.09100000000001,47.0,ACRES
9/8/2017,780_30035,Kenow,9/7/2017,WF,30035,48.99873,-114.04227,47.0,ACRES
4/2/2017,1264_12069,Mud Pond,4/1/2017,WF,12069,29.05629,-81.56241999999999,47.0,ACRES
2/1/2017,6046_48379,6046,1/31/2017,WF,48379,32.799916700000004,-95.6883167,47.0,ACRES
4/23/2017,6283_6071,Sterling,4/22/2017,WF,6071,34.157579999999996,-117.2435,47.0,ACRES
8/4/2017,7287_49019,Little Hole,8/3/2017,WF,49019,39.03315,-109.1629,47.0,ACRES
